"time_period";"geo_id";"geographic_level";"age";"age_class";"sex";"obs_value";"pop_obs_value";"pop_age_obs_value";"ratio"
"2021";"1208";"Waldbredimus";"Y30T49";"From 30 to 49 years";"Total";"402";"1272";"402";"31.6"
"2021";"_T";"Total";"Y30T34";"From 30 to 34 years";"Female";"25283";"643941";"51810";"48.8"
"2021";"1105";"Junglinster";"Y55T59";"From 55 to 59 years";"Male";"280";"8405";"554";"50.5"
"2021";"1101";"Betzdorf";"Y_LT15";"Less than 15 years";"Total";"802";"4126";"802";"19.4"
"2021";"902";"Putscheid";"Y65T84";"From 65 to 84 years";"Total";"127";"1127";"127";"11.3"
"2021";"210";"Reckange-sur-Mess";"Y15T29";"From 15 to 29 years";"Male";"226";"2684";"436";"51.8"
"2021";"4";"Canton Mersch";"Y50T54";"From 50 to 54 years";"Male";"1235";"34652";"2488";"49.6"
"2021";"12";"Canton Remich";"Y50T64";"From 50 to 64 years";"Female";"2593";"23684";"5306";"48.9"
"2021";"202";"Differdange";"Y70T74";"From 70 to 74 years";"Total";"762";"28532";"762";"2.7"
"2021";"505";"Weiswampach";"Y_LT5";"Less than 5 years";"Total";"121";"2225";"121";"5.4"
"2021";"502";"Wincrange";"Y70T74";"From 70 to 74 years";"Male";"100";"4671";"197";"50.8"
"2021";"1006";"Rosport - Mompach";"Y90T94";"From 90 to 94 years";"Total";"11";"3638";"11";"0.3"
"2021";"1008";"Waldbillig";"Y15T19";"From 15 to 19 years";"Total";"109";"1908";"109";"5.7"
"2021";"707";"Saeul";"Y40T44";"From 40 to 44 years";"Total";"76";"960";"76";"7.9"
"2021";"1105";"Junglinster";"Y15T19";"From 15 to 19 years";"Total";"466";"8405";"466";"5.5"
"2021";"104";"Käerjeng";"Y25T29";"From 25 to 29 years";"Male";"340";"10761";"653";"52.1"
"2021";"9";"Canton Vianden";"Y50T64";"From 50 to 64 years";"Female";"535";"5502";"1095";"48.9"
"2021";"105";"Kehlen";"Y70T74";"From 70 to 74 years";"Male";"169";"6168";"325";"52.0"
"2021";"209";"Pétange";"Y15T29";"From 15 to 29 years";"Male";"2131";"20385";"4140";"51.5"
"2021";"805";"Kiischpelt";"Y35T39";"From 35 to 39 years";"Female";"39";"1226";"87";"44.8"
"2021";"1001";"Beaufort";"Y15T19";"From 15 to 19 years";"Total";"190";"3004";"190";"6.3"
"2021";"1001";"Beaufort";"Y65T69";"From 65 to 69 years";"Male";"64";"3004";"130";"49.2"
"2021";"410";"Nommern";"Y60T64";"From 60 to 64 years";"Total";"113";"1446";"113";"7.8"
"2021";"_T";"Total";"Y_LT5";"Less than 5 years";"Male";"17135";"643941";"33679";"50.9"
"2021";"1008";"Waldbillig";"Y_LT15";"Less than 15 years";"Male";"201";"1908";"369";"54.5"
"2021";"702";"Preizerdaul";"Y45T49";"From 45 to 49 years";"Female";"58";"1764";"117";"49.6"
"2021";"801";"Boulaide";"Y80T84";"From 80 to 84 years";"Female";"10";"1438";"16";"62.5"
"2021";"303";"Hesperange";"Y65T84";"From 65 to 84 years";"Total";"2165";"15835";"2165";"13.7"
"2021";"409";"Mersch";"Y50T54";"From 50 to 54 years";"Total";"712";"10167";"712";"7.0"
"2021";"408";"Lorentzweiler";"Y15T29";"From 15 to 29 years";"Female";"347";"4420";"670";"51.8"
"2021";"211";"Roeser";"Y15T19";"From 15 to 19 years";"Female";"142";"6598";"310";"45.8"
"2021";"401";"Colmar-Berg";"Y55T59";"From 55 to 59 years";"Female";"80";"2271";"150";"53.3"
"2021";"302";"Contern";"Y85T89";"From 85 to 89 years";"Female";"43";"4154";"63";"68.3"
"2021";"108";"Mamer";"Y80T84";"From 80 to 84 years";"Male";"92";"10426";"210";"43.8"
"2021";"204";"Esch-sur-Alzette";"Y15T29";"From 15 to 29 years";"Female";"3536";"36117";"7327";"48.3"
"2021";"213";"Sanem";"Y50T64";"From 50 to 64 years";"Male";"1793";"17964";"3541";"50.6"
"2021";"705";"Grosbous";"Y60T64";"From 60 to 64 years";"Female";"23";"1130";"51";"45.1"
"2021";"502";"Wincrange";"Y80T84";"From 80 to 84 years";"Total";"67";"4671";"67";"1.4"
"2021";"802";"Esch-sur-Sûre";"_T";"Total";"Total";"2991";"2991";"2991";"100.0"
"2021";"310";"Walferdange";"Y70T74";"From 70 to 74 years";"Female";"173";"8527";"300";"57.7"
"2021";"403";"Helperknapp";"Y_LT5";"Less than 5 years";"Male";"163";"4664";"311";"52.4"
"2021";"503";"Parc Hosingen";"Y85T89";"From 85 to 89 years";"Male";"10";"3834";"33";"30.3"
"2021";"6";"Canton Diekirch";"Y70T74";"From 70 to 74 years";"Male";"602";"34278";"1310";"46.0"
"2021";"311";"Weiler-la-Tour";"Y90T94";"From 90 to 94 years";"Total";"5";"2501";"5";"0.2"
"2021";"503";"Parc Hosingen";"Y20T24";"From 20 to 24 years";"Male";"117";"3834";"243";"48.1"
"2021";"705";"Grosbous";"Y60T64";"From 60 to 64 years";"Male";"28";"1130";"51";"54.9"
"2021";"801";"Boulaide";"Y_GE100";"100 years or over";"Male";"0";"1438";"1";"0.0"
"2021";"211";"Roeser";"Y80T84";"From 80 to 84 years";"Male";"68";"6598";"152";"44.7"
"2021";"1106";"Manternach";"Y25T29";"From 25 to 29 years";"Female";"56";"2232";"127";"44.1"
"2021";"903";"Vianden";"Y_GE100";"100 years or over";"Female";"2";"2168";"2";"100.0"
"2021";"503";"Parc Hosingen";"Y65T69";"From 65 to 69 years";"Female";"80";"3834";"169";"47.3"
"2021";"807";"Wiltz";"Y35T39";"From 35 to 39 years";"Male";"247";"7697";"476";"51.9"
"2021";"1207";"Stadtbredimus";"Y_GE85";"85 years or over";"Total";"30";"1971";"30";"1.5"
"2021";"4";"Canton Mersch";"Y65T69";"From 65 to 69 years";"Total";"1704";"34652";"1704";"4.9"
"2021";"207";"Leudelange";"Y60T64";"From 60 to 64 years";"Male";"87";"2704";"161";"54.0"
"2021";"306";"Sandweiler";"Y85T89";"From 85 to 89 years";"Male";"27";"3716";"56";"48.2"
"2021";"802";"Esch-sur-Sûre";"Y10T14";"From 10 to 14 years";"Female";"92";"2991";"177";"52.0"
"2021";"214";"Schifflange";"Y50T64";"From 50 to 64 years";"Male";"1071";"11148";"2152";"49.8"
"2021";"604";"Erpeldange-sur-Sûre";"Y_LT5";"Less than 5 years";"Total";"116";"2435";"116";"4.8"
"2021";"302";"Contern";"Y65T69";"From 65 to 69 years";"Female";"92";"4154";"184";"50.0"
"2021";"1008";"Waldbillig";"Y_GE100";"100 years or over";"Female";"0";"1908";"0";"0.0"
"2021";"203";"Dudelange";"Y_GE100";"100 years or over";"Female";"3";"21568";"4";"75.0"
"2021";"1006";"Rosport - Mompach";"Y90T94";"From 90 to 94 years";"Male";"6";"3638";"11";"54.5"
"2021";"1101";"Betzdorf";"Y95T99";"From 95 to 99 years";"Total";"4";"4126";"4";"0.1"
"2021";"808";"Winseler";"Y90T94";"From 90 to 94 years";"Male";"3";"1420";"5";"60.0"
"2021";"5";"Canton Clervaux";"Y75T79";"From 75 to 79 years";"Male";"238";"19944";"477";"49.9"
"2021";"1108";"Wormeldange";"Y_LT5";"Less than 5 years";"Female";"82";"3055";"156";"52.6"
"2021";"202";"Differdange";"Y75T79";"From 75 to 79 years";"Total";"600";"28532";"600";"2.1"
"2021";"304";"Luxembourg";"Y15T19";"From 15 to 19 years";"Total";"4861";"128097";"4861";"3.8"
"2021";"503";"Parc Hosingen";"Y45T49";"From 45 to 49 years";"Male";"140";"3834";"274";"51.1"
"2021";"1106";"Manternach";"Y5T9";"From 5 to 9 years";"Female";"63";"2232";"140";"45.0"
"2021";"802";"Esch-sur-Sûre";"Y_GE100";"100 years or over";"Female";"0";"2991";"0";"0.0"
"2021";"201";"Bettembourg";"Y10T14";"From 10 to 14 years";"Total";"631";"11406";"631";"5.5"
"2021";"1201";"Bous";"Y30T34";"From 30 to 34 years";"Total";"121";"1698";"121";"7.1"
"2021";"1207";"Stadtbredimus";"Y30T34";"From 30 to 34 years";"Male";"73";"1971";"135";"54.1"
"2021";"409";"Mersch";"Y50T64";"From 50 to 64 years";"Female";"1001";"10167";"2037";"49.1"
"2021";"213";"Sanem";"Y60T64";"From 60 to 64 years";"Total";"1029";"17964";"1029";"5.7"
"2021";"804";"Goesdorf";"Y85T89";"From 85 to 89 years";"Male";"7";"1630";"9";"77.8"
"2021";"807";"Wiltz";"Y30T34";"From 30 to 34 years";"Total";"479";"7697";"479";"6.2"
"2021";"804";"Goesdorf";"Y55T59";"From 55 to 59 years";"Female";"60";"1630";"138";"43.5"
"2021";"403";"Helperknapp";"Y5T9";"From 5 to 9 years";"Female";"138";"4664";"304";"45.4"
"2021";"708";"Useldange";"Y45T49";"From 45 to 49 years";"Male";"68";"2029";"142";"47.9"
"2021";"502";"Wincrange";"_T";"Total";"Male";"2413";"4671";"4671";"51.7"
"2021";"5";"Canton Clervaux";"Y_LT15";"Less than 15 years";"Total";"3342";"19944";"3342";"16.8"
"2021";"408";"Lorentzweiler";"Y45T49";"From 45 to 49 years";"Total";"278";"4420";"278";"6.3"
"2021";"503";"Parc Hosingen";"Y60T64";"From 60 to 64 years";"Male";"101";"3834";"198";"51.0"
"2021";"1102";"Biwer";"Y95T99";"From 95 to 99 years";"Total";"0";"1894";"0";"0.0"
"2021";"1008";"Waldbillig";"Y45T49";"From 45 to 49 years";"Total";"154";"1908";"154";"8.1"
"2021";"1103";"Flaxweiler";"Y10T14";"From 10 to 14 years";"Total";"128";"2160";"128";"5.9"
"2021";"205";"Frisange";"Y35T39";"From 35 to 39 years";"Female";"180";"4768";"357";"50.4"
"2021";"1206";"Schengen";"Y30T34";"From 30 to 34 years";"Female";"158";"5075";"311";"50.8"
"2021";"1102";"Biwer";"Y_GE100";"100 years or over";"Female";"0";"1894";"0";"0.0"
"2021";"607";"Mertzig";"Y_LT15";"Less than 15 years";"Total";"443";"2293";"443";"19.3"
"2021";"807";"Wiltz";"Y30T34";"From 30 to 34 years";"Male";"252";"7697";"479";"52.6"
"2021";"1105";"Junglinster";"Y85T89";"From 85 to 89 years";"Female";"50";"8405";"91";"54.9"
"2021";"805";"Kiischpelt";"Y25T29";"From 25 to 29 years";"Female";"36";"1226";"69";"52.2"
"2021";"11";"Canton Grevenmacher";"Y90T94";"From 90 to 94 years";"Total";"185";"31682";"185";"0.6"
"2021";"108";"Mamer";"Y25T29";"From 25 to 29 years";"Total";"487";"10426";"487";"4.7"
"2021";"208";"Mondercange";"Y95T99";"From 95 to 99 years";"Male";"1";"6979";"4";"25.0"
"2021";"104";"Käerjeng";"Y_LT5";"Less than 5 years";"Total";"504";"10761";"504";"4.7"
"2021";"308";"Steinsel";"Y_LT5";"Less than 5 years";"Total";"279";"5559";"279";"5.0"
"2021";"205";"Frisange";"_T";"Total";"Total";"4768";"4768";"4768";"100.0"
"2021";"1202";"Dalheim";"Y95T99";"From 95 to 99 years";"Female";"1";"2399";"1";"100.0"
"2021";"1004";"Consdorf";"Y_LT15";"Less than 15 years";"Total";"377";"2126";"377";"17.7"
"2021";"204";"Esch-sur-Alzette";"Y60T64";"From 60 to 64 years";"Female";"945";"36117";"2019";"46.8"
"2021";"1102";"Biwer";"Y65T69";"From 65 to 69 years";"Male";"64";"1894";"118";"54.2"
"2021";"402";"Bissen";"Y50T64";"From 50 to 64 years";"Male";"376";"3315";"729";"51.6"
"2021";"305";"Niederanven";"Y15T29";"From 15 to 29 years";"Female";"524";"6442";"1006";"52.1"
"2021";"1205";"Remich";"Y40T44";"From 40 to 44 years";"Male";"132";"3819";"245";"53.9"
"2021";"211";"Roeser";"Y95T99";"From 95 to 99 years";"Female";"9";"6598";"11";"81.8"
"2021";"1004";"Consdorf";"Y_LT5";"Less than 5 years";"Female";"50";"2126";"123";"40.7"
"2021";"504";"Troisvierges";"Y75T79";"From 75 to 79 years";"Male";"48";"3463";"93";"51.6"
"2021";"203";"Dudelange";"Y65T69";"From 65 to 69 years";"Female";"511";"21568";"1033";"49.5"
"2021";"1104";"Grevenmacher";"Y20T24";"From 20 to 24 years";"Female";"133";"5050";"283";"47.0"
"2021";"1003";"Berdorf";"Y50T54";"From 50 to 54 years";"Male";"80";"1983";"150";"53.3"
"2021";"201";"Bettembourg";"Y_LT5";"Less than 5 years";"Male";"318";"11406";"628";"50.6"
"2021";"605";"Ettelbruck";"Y65T69";"From 65 to 69 years";"Female";"262";"9353";"507";"51.7"
"2021";"806";"Lac de la Haute-Sûre";"Y15T29";"From 15 to 29 years";"Male";"206";"2160";"417";"49.4"
"2021";"212";"Rumelange";"Y90T94";"From 90 to 94 years";"Total";"31";"5670";"31";"0.5"
"2021";"209";"Pétange";"Y_GE85";"85 years or over";"Female";"277";"20385";"398";"69.6"
"2021";"1106";"Manternach";"Y50T64";"From 50 to 64 years";"Female";"239";"2232";"500";"47.8"
"2021";"204";"Esch-sur-Alzette";"Y_GE100";"100 years or over";"Male";"0";"36117";"4";"0.0"
"2021";"503";"Parc Hosingen";"Y30T34";"From 30 to 34 years";"Total";"271";"3834";"271";"7.1"
"2021";"107";"Kopstal";"Y45T49";"From 45 to 49 years";"Female";"181";"4137";"360";"50.3"
"2021";"1003";"Berdorf";"Y80T84";"From 80 to 84 years";"Total";"35";"1983";"35";"1.8"
"2021";"204";"Esch-sur-Alzette";"Y90T94";"From 90 to 94 years";"Female";"169";"36117";"235";"71.9"
"2021";"210";"Reckange-sur-Mess";"Y30T49";"From 30 to 49 years";"Female";"404";"2684";"800";"50.5"
"2021";"903";"Vianden";"Y_GE100";"100 years or over";"Total";"2";"2168";"2";"0.1"
"2021";"212";"Rumelange";"Y_GE100";"100 years or over";"Male";"0";"5670";"1";"0.0"
"2021";"705";"Grosbous";"Y95T99";"From 95 to 99 years";"Male";"0";"1130";"1";"0.0"
"2021";"301";"Bertrange";"Y80T84";"From 80 to 84 years";"Total";"213";"8534";"213";"2.5"
"2021";"808";"Winseler";"Y50T54";"From 50 to 54 years";"Male";"70";"1420";"136";"51.5"
"2021";"1101";"Betzdorf";"Y85T89";"From 85 to 89 years";"Total";"24";"4126";"24";"0.6"
"2021";"708";"Useldange";"Y70T74";"From 70 to 74 years";"Total";"50";"2029";"50";"2.5"
"2021";"903";"Vianden";"Y20T24";"From 20 to 24 years";"Female";"69";"2168";"132";"52.3"
"2021";"1104";"Grevenmacher";"Y55T59";"From 55 to 59 years";"Total";"405";"5050";"405";"8.0"
"2021";"305";"Niederanven";"Y10T14";"From 10 to 14 years";"Total";"399";"6442";"399";"6.2"
"2021";"405";"Heffingen";"Y50T54";"From 50 to 54 years";"Male";"58";"1506";"103";"56.3"
"2021";"208";"Mondercange";"Y70T74";"From 70 to 74 years";"Female";"166";"6979";"312";"53.2"
"2021";"1204";"Mondorf-les-Bains";"Y65T69";"From 65 to 69 years";"Male";"159";"5403";"369";"43.1"
"2021";"608";"Reisdorf";"Y70T74";"From 70 to 74 years";"Female";"19";"1313";"35";"54.3"
"2021";"9";"Canton Vianden";"Y30T34";"From 30 to 34 years";"Total";"391";"5502";"391";"7.1"
"2021";"4";"Canton Mersch";"Y_GE85";"85 years or over";"Male";"184";"34652";"618";"29.8"
"2021";"402";"Bissen";"Y45T49";"From 45 to 49 years";"Female";"115";"3315";"231";"49.8"
"2021";"505";"Weiswampach";"Y30T34";"From 30 to 34 years";"Total";"161";"2225";"161";"7.2"
"2021";"204";"Esch-sur-Alzette";"Y_LT5";"Less than 5 years";"Female";"950";"36117";"1886";"50.4"
"2021";"1004";"Consdorf";"Y40T44";"From 40 to 44 years";"Male";"68";"2126";"136";"50.0"
"2021";"708";"Useldange";"Y90T94";"From 90 to 94 years";"Male";"3";"2029";"8";"37.5"
"2021";"7";"Canton Redange";"Y75T79";"From 75 to 79 years";"Total";"508";"20279";"508";"2.5"
"2021";"12";"Canton Remich";"Y65T69";"From 65 to 69 years";"Total";"1344";"23684";"1344";"5.7"
"2021";"210";"Reckange-sur-Mess";"Y25T29";"From 25 to 29 years";"Total";"130";"2684";"130";"4.8"
"2021";"209";"Pétange";"Y65T84";"From 65 to 84 years";"Female";"1294";"20385";"2409";"53.7"
"2021";"707";"Saeul";"Y50T64";"From 50 to 64 years";"Male";"99";"960";"188";"52.7"
"2021";"1208";"Waldbredimus";"Y85T89";"From 85 to 89 years";"Total";"11";"1272";"11";"0.9"
"2021";"210";"Reckange-sur-Mess";"Y_GE100";"100 years or over";"Male";"0";"2684";"0";"0.0"
"2021";"309";"Strassen";"Y25T29";"From 25 to 29 years";"Total";"690";"10261";"690";"6.7"
"2021";"404";"Fischbach";"Y20T24";"From 20 to 24 years";"Total";"66";"1256";"66";"5.3"
"2021";"1108";"Wormeldange";"Y5T9";"From 5 to 9 years";"Female";"81";"3055";"164";"49.4"
"2021";"407";"Lintgen";"Y80T84";"From 80 to 84 years";"Female";"23";"3401";"44";"52.3"
"2021";"409";"Mersch";"Y30T49";"From 30 to 49 years";"Total";"3029";"10167";"3029";"29.8"
"2021";"6";"Canton Diekirch";"Y20T24";"From 20 to 24 years";"Female";"1117";"34278";"2256";"49.5"
"2021";"505";"Weiswampach";"Y_GE85";"85 years or over";"Total";"36";"2225";"36";"1.6"
"2021";"707";"Saeul";"Y30T49";"From 30 to 49 years";"Female";"167";"960";"332";"50.3"
"2021";"1105";"Junglinster";"Y50T64";"From 50 to 64 years";"Female";"823";"8405";"1638";"50.2"
"2021";"1206";"Schengen";"Y40T44";"From 40 to 44 years";"Female";"184";"5075";"360";"51.1"
"2021";"1002";"Bech";"Y80T84";"From 80 to 84 years";"Total";"30";"1330";"30";"2.3"
"2021";"1202";"Dalheim";"Y20T24";"From 20 to 24 years";"Total";"152";"2399";"152";"6.3"
"2021";"802";"Esch-sur-Sûre";"Y35T39";"From 35 to 39 years";"Female";"107";"2991";"232";"46.1"
"2021";"409";"Mersch";"Y60T64";"From 60 to 64 years";"Female";"291";"10167";"598";"48.7"
"2021";"1208";"Waldbredimus";"Y30T34";"From 30 to 34 years";"Male";"44";"1272";"89";"49.4"
"2021";"309";"Strassen";"Y25T29";"From 25 to 29 years";"Male";"332";"10261";"690";"48.1"
"2021";"608";"Reisdorf";"Y15T29";"From 15 to 29 years";"Male";"137";"1313";"276";"49.6"
"2021";"409";"Mersch";"Y65T84";"From 65 to 84 years";"Male";"642";"10167";"1343";"47.8"
"2021";"208";"Mondercange";"Y65T69";"From 65 to 69 years";"Female";"196";"6979";"387";"50.6"
"2021";"605";"Ettelbruck";"Y15T29";"From 15 to 29 years";"Female";"932";"9353";"1845";"50.5"
"2021";"610";"Vallée de l'Ernz";"Y10T14";"From 10 to 14 years";"Female";"90";"2697";"162";"55.6"
"2021";"407";"Lintgen";"Y50T64";"From 50 to 64 years";"Total";"699";"3401";"699";"20.6"
"2021";"211";"Roeser";"Y50T54";"From 50 to 54 years";"Total";"516";"6598";"516";"7.8"
"2021";"104";"Käerjeng";"Y95T99";"From 95 to 99 years";"Male";"6";"10761";"21";"28.6"
"2021";"12";"Canton Remich";"Y35T39";"From 35 to 39 years";"Male";"795";"23684";"1647";"48.3"
"2021";"107";"Kopstal";"Y15T29";"From 15 to 29 years";"Male";"409";"4137";"767";"53.3"
"2021";"7";"Canton Redange";"Y_LT5";"Less than 5 years";"Female";"562";"20279";"1096";"51.3"
"2021";"311";"Weiler-la-Tour";"Y30T49";"From 30 to 49 years";"Total";"742";"2501";"742";"29.7"
"2021";"1";"Canton Capellen";"Y85T89";"From 85 to 89 years";"Total";"682";"51523";"682";"1.3"
"2021";"206";"Kayl";"Y40T44";"From 40 to 44 years";"Total";"676";"9701";"676";"7.0"
"2021";"806";"Lac de la Haute-Sûre";"_T";"Total";"Male";"1127";"2160";"2160";"52.2"
"2021";"701";"Beckerich";"Y80T84";"From 80 to 84 years";"Total";"40";"2776";"40";"1.4"
"2021";"406";"Larochette";"Y65T84";"From 65 to 84 years";"Male";"137";"2206";"269";"50.9"
"2021";"1206";"Schengen";"Y_LT5";"Less than 5 years";"Male";"134";"5075";"263";"51.0"
"2021";"302";"Contern";"Y90T94";"From 90 to 94 years";"Total";"42";"4154";"42";"1.0"
"2021";"1207";"Stadtbredimus";"Y20T24";"From 20 to 24 years";"Total";"95";"1971";"95";"4.8"
"2021";"208";"Mondercange";"Y85T89";"From 85 to 89 years";"Total";"105";"6979";"105";"1.5"
"2021";"405";"Heffingen";"Y_GE100";"100 years or over";"Female";"0";"1506";"0";"0.0"
"2021";"402";"Bissen";"Y55T59";"From 55 to 59 years";"Male";"129";"3315";"247";"52.2"
"2021";"607";"Mertzig";"Y55T59";"From 55 to 59 years";"Male";"83";"2293";"156";"53.2"
"2021";"1203";"Lenningen";"Y60T64";"From 60 to 64 years";"Total";"122";"2047";"122";"6.0"
"2021";"406";"Larochette";"Y60T64";"From 60 to 64 years";"Female";"70";"2206";"126";"55.6"
"2021";"401";"Colmar-Berg";"Y70T74";"From 70 to 74 years";"Total";"86";"2271";"86";"3.8"
"2021";"11";"Canton Grevenmacher";"Y30T49";"From 30 to 49 years";"Total";"9072";"31682";"9072";"28.6"
"2021";"1001";"Beaufort";"Y40T44";"From 40 to 44 years";"Total";"226";"3004";"226";"7.5"
"2021";"1204";"Mondorf-les-Bains";"Y30T34";"From 30 to 34 years";"Female";"150";"5403";"317";"47.3"
"2021";"206";"Kayl";"Y25T29";"From 25 to 29 years";"Male";"333";"9701";"711";"46.8"
"2021";"212";"Rumelange";"Y90T94";"From 90 to 94 years";"Male";"5";"5670";"31";"16.1"
"2021";"404";"Fischbach";"Y65T69";"From 65 to 69 years";"Female";"22";"1256";"46";"47.8"
"2021";"5";"Canton Clervaux";"_T";"Total";"Female";"9759";"19944";"19944";"48.9"
"2021";"1101";"Betzdorf";"Y65T84";"From 65 to 84 years";"Total";"477";"4126";"477";"11.6"
"2021";"1004";"Consdorf";"Y_LT5";"Less than 5 years";"Male";"73";"2126";"123";"59.3"
"2021";"401";"Colmar-Berg";"Y15T19";"From 15 to 19 years";"Total";"117";"2271";"117";"5.2"
"2021";"208";"Mondercange";"Y35T39";"From 35 to 39 years";"Total";"465";"6979";"465";"6.7"
"2021";"1103";"Flaxweiler";"Y55T59";"From 55 to 59 years";"Male";"93";"2160";"176";"52.8"
"2021";"605";"Ettelbruck";"Y40T44";"From 40 to 44 years";"Male";"328";"9353";"631";"52.0"
"2021";"807";"Wiltz";"Y60T64";"From 60 to 64 years";"Female";"185";"7697";"374";"49.5"
"2021";"903";"Vianden";"Y40T44";"From 40 to 44 years";"Male";"97";"2168";"171";"56.7"
"2021";"405";"Heffingen";"Y65T69";"From 65 to 69 years";"Male";"26";"1506";"57";"45.6"
"2021";"1101";"Betzdorf";"Y55T59";"From 55 to 59 years";"Total";"311";"4126";"311";"7.5"
"2021";"205";"Frisange";"Y_LT5";"Less than 5 years";"Female";"115";"4768";"244";"47.1"
"2021";"609";"Schieren";"Y10T14";"From 10 to 14 years";"Total";"94";"2113";"94";"4.4"
"2021";"805";"Kiischpelt";"Y60T64";"From 60 to 64 years";"Total";"86";"1226";"86";"7.0"
"2021";"1008";"Waldbillig";"Y55T59";"From 55 to 59 years";"Male";"64";"1908";"118";"54.2"
"2021";"707";"Saeul";"Y15T19";"From 15 to 19 years";"Female";"25";"960";"45";"55.6"
"2021";"1006";"Rosport - Mompach";"Y25T29";"From 25 to 29 years";"Female";"95";"3638";"224";"42.4"
"2021";"1103";"Flaxweiler";"Y95T99";"From 95 to 99 years";"Female";"1";"2160";"1";"100.0"
"2021";"214";"Schifflange";"Y15T29";"From 15 to 29 years";"Female";"1085";"11148";"2121";"51.2"
"2021";"602";"Bourscheid";"Y25T29";"From 25 to 29 years";"Total";"120";"1686";"120";"7.1"
"2021";"403";"Helperknapp";"Y10T14";"From 10 to 14 years";"Female";"136";"4664";"277";"49.1"
"2021";"607";"Mertzig";"Y20T24";"From 20 to 24 years";"Female";"78";"2293";"145";"53.8"
"2021";"204";"Esch-sur-Alzette";"Y30T34";"From 30 to 34 years";"Male";"1485";"36117";"2862";"51.9"
"2021";"302";"Contern";"Y50T64";"From 50 to 64 years";"Female";"424";"4154";"847";"50.1"
"2021";"9";"Canton Vianden";"Y_GE100";"100 years or over";"Male";"0";"5502";"2";"0.0"
"2021";"504";"Troisvierges";"Y_LT5";"Less than 5 years";"Female";"101";"3463";"174";"58.0"
"2021";"206";"Kayl";"Y_LT5";"Less than 5 years";"Female";"266";"9701";"534";"49.8"
"2021";"1105";"Junglinster";"Y_GE85";"85 years or over";"Total";"150";"8405";"150";"1.8"
"2021";"_T";"Total";"Y_LT5";"Less than 5 years";"Total";"33679";"643941";"33679";"5.2"
"2021";"1108";"Wormeldange";"Y_LT15";"Less than 15 years";"Total";"473";"3055";"473";"15.5"
"2021";"504";"Troisvierges";"Y30T34";"From 30 to 34 years";"Male";"123";"3463";"241";"51.0"
"2021";"608";"Reisdorf";"Y25T29";"From 25 to 29 years";"Male";"41";"1313";"89";"46.1"
"2021";"808";"Winseler";"Y50T64";"From 50 to 64 years";"Total";"351";"1420";"351";"24.7"
"2021";"11";"Canton Grevenmacher";"Y40T44";"From 40 to 44 years";"Male";"1224";"31682";"2465";"49.7"
"2021";"206";"Kayl";"Y40T44";"From 40 to 44 years";"Male";"363";"9701";"676";"53.7"
"2021";"105";"Kehlen";"Y50T64";"From 50 to 64 years";"Male";"666";"6168";"1331";"50.0"
"2021";"9";"Canton Vianden";"Y5T9";"From 5 to 9 years";"Total";"311";"5502";"311";"5.7"
